EXOSC3	chr9	37759234	37832117
DCAF10	chr9	37800554	37867666
SLC25A51	chr9	37879400	37904353
SHB	chr9	37915898	38069227
ALDH1B1	chr9	38392702	38398661
IGFBPL1	chr9	38406528	38424454
ANKRD18A	chr9	38540567	38620596
FAM240B	chr9	38694266	38720133
CNTNAP3	chr9	39064710	39288315
SPATA31A1	chr9	39355669	39361962
FAM74A1	chr9	39371065	39376916
GLIDR	chr9	39709535	39810128
FAM95B1	chr9	40321299	40329221
BMS1P14	chr9	40505399	40566281
IGKV1OR9-2	chr9	40641841	40642117
FOXD4L6	chr9	41126435	41128681
CNTNAP3B	chr9	41890314	42129510
SPATA31A6	chr9	42183659	42189887
FAM74A7	chr9	42199000	42204988
SPATA31A5	chr9	60914407	60920653
SPATA31A7	chr9	61190036	61196280
FAM27C	chr9	61854148	62096920
LINC01189	chr9	62452451	62522018
LINC01410	chr9	62801461	62813486
IGKV1OR-2	chr9	64765054	64765535
IGKV1OR9-1	chr9	65250543	65250826
FOXD4L5	chr9	65282101	65285209
FOXD4L4	chr9	65737146	65738396
IGKV1OR-3	chr9	65770955	65771434
ZNF658	chr9	66856426	66932141
SPATA31A3	chr9	66986304	66992550
ANKRD20A1	chr9	67832765	67920552
FOXD4L3	chr9	68302867	68305084
PGM5	chr9	68328308	68531061
TMEM252	chr9	68536580	68540883
LINC01506	chr9	68543527	68546678
PIP5K1B	chr9	68705240	69009176
PRKACG	chr9	69012504	69014113
FXN	chr9	69035751	69079076
TJP2	chr9	69121264	69274615
BANCR	chr9	69296678	69311111
APBA1	chr9	69427532	69672371
PTAR1	chr9	69709522	69760011
MAMDC2	chr9	70043848	70226972
SMC5	chr9	70258978	70354873
KLF9	chr9	70384604	70414657
TRPM3	chr9	70529060	71446904
ABHD17B	chr9	71862452	71911193
C9orf85	chr9	71911510	71986054
C9orf57	chr9	72051376	72072721
GDA	chr9	72114595	72257193
LINC01504	chr9	72305367	72356721
ZFAND5	chr9	72351413	72365235
TMC1	chr9	72521608	72838297
LINC01474	chr9	72871130	72874135
ALDH1A1	chr9	72900671	73080442
ANXA1	chr9	73151865	73170393
RORB	chr9	74497335	74693177
TRPM6	chr9	74722495	74888094
C9orf40	chr9	74946583	74952912
CARNMT1	chr9	74980790	75028423
NMRK1	chr9	75060573	75088217
OSTF1	chr9	75088514	75147265
PCSK5	chr9	75890644	76362975
RFK	chr9	76385526	76394517
GCNT1	chr9	76419850	76651203
PRUNE2	chr9	76611376	76906114
FOXB2	chr9	77019655	77020953
VPS13A	chr9	77177445	77421537
GNA14	chr9	77423079	77648322
GNAQ	chr9	77716097	78031811
CEP78	chr9	78236062	78279690
PSAT1	chr9	78297125	78330093
TLE4	chr9	79571773	79726882
LINC01507	chr9	80030579	80034555
TLE1	chr9	81583683	81689547
SPATA31D4	chr9	81928428	81934998
SPATA31D3	chr9	81943500	81950093
SPATA31D1	chr9	81988772	81995253
RASEF	chr9	82979590	83063177
FRMD3	chr9	83242990	83538546
IDNK	chr9	83623049	83644130
UBQLN1	chr9	83659968	83707958
GKAP1	chr9	83739425	83829516
KIF27	chr9	83834099	83921465
HNRNPK	chr9	83968083	83980631
RMI1	chr9	83980798	84004074
SLC28A3	chr9	84275457	84340758
NTRK2	chr9	84668375	85095751
AGTPBP1	chr9	85546539	85742029
NAA35	chr9	85941146	86025462
GOLM1	chr9	86026146	86100173
C9orf153	chr9	86220265	86259657
ISCA1	chr9	86264546	86283102
GAS1	chr9	86944362	86947506
GAS1RR	chr9	86948629	87002033
DAPK1	chr9	87497228	87708634
CTSL	chr9	87724051	87731469
SPATA31E1	chr9	87882877	87888903
CDK20	chr9	87966441	87974753
SPIN1	chr9	88388430	88478694
NXNL2	chr9	88534033	88584274
S1PR3	chr9	88990863	89005155
SHC3	chr9	89005771	89178818
CKS2	chr9	89311195	89316703
SECISBP2	chr9	89318500	89359663
SEMA4D	chr9	89360787	89498130
GADD45G	chr9	89605012	89606555
MIR4290HG	chr9	90020654	90041499
LINC01508	chr9	90300885	90433566
LINC01501	chr9	90462432	90583821
DIRAS2	chr9	90609832	90642862
SYK	chr9	90801787	90898549
LINC00484	chr9	91159573	91166272
AUH	chr9	91213815	91361918
NFIL3	chr9	91409045	91423832
ROR2	chr9	91563091	91950228
SPTLC1	chr9	92000087	92115413
NOL8	chr9	92297358	92325636
CENPP	chr9	92325953	92620529
OGN	chr9	92383268	92404696
OMD	chr9	92412380	92424471
ASPN	chr9	92456205	92482506
ECM2	chr9	92493554	92536655
IPPK	chr9	92613183	92670131
BICD2	chr9	92711363	92764833
ZNF484	chr9	92844182	92878038
FGD3	chr9	92947523	93036236
SUSD3	chr9	93058688	93085133
CARD19	chr9	93096217	93113283
NINJ1	chr9	93121496	93134251
WNK2	chr9	93184122	93320572
FAM120AOS	chr9	93431441	93453581
FAM120A	chr9	93451685	93566112
PHF2	chr9	93576584	93679587
BARX1	chr9	93951627	93955355
PTPDC1	chr9	94030794	94109856
ZNF169	chr9	94259298	94301829
NUTM2F	chr9	94318198	94328644
MFSD14B	chr9	94374569	94461042
FBP2	chr9	94558720	94593824
FBP1	chr9	94603133	94640249
FANCC	chr9	95099054	95426796
PTCH1	chr9	95442980	95517057
ERCC6L2	chr9	95871264	96121154
LINC00092	chr9	96019724	96027993
HSD17B3	chr9	96235306	96302176
SLC35D2	chr9	96313444	96383711
ZNF367	chr9	96385941	96418370
HABP4	chr9	96450169	96491336
CDC14B	chr9	96490241	96619843
ZNF510	chr9	96754553	96778129
ZNF782	chr9	96816269	96875623
NUTM2G	chr9	96928310	96940253
CTSV	chr9	97029677	97156556
CCDC180	chr9	97307304	97378751
TDRD7	chr9	97412096	97496125
TMOD1	chr9	97501180	97601743
TSTD2	chr9	97600080	97633368
NCBP1	chr9	97633668	97673748
XPA	chr9	97674909	97697340
PTCSC2	chr9	97699625	97853080
FOXE1	chr9	97853226	97856717
TRMO	chr9	97904489	97922500
HEMGN	chr9	97926791	97944856
ANP32B	chr9	97983341	98015943
NANS	chr9	98056732	98083077
TRIM14	chr9	98069275	98119222
CORO2A	chr9	98120975	98192637
TBC1D2	chr9	98199011	98255649
GABBR2	chr9	98288109	98708935
ANKS6	chr9	98731329	98796965
GALNT12	chr9	98807670	98850081
COL15A1	chr9	98943179	99070792
TGFBR1	chr9	99104038	99154192
ALG2	chr9	99216425	99221942
SEC61B	chr9	99222064	99230615
NAMA	chr9	99355337	99377240
NR4A3	chr9	99821855	99866891
STX17	chr9	99906654	99974534
ERP44	chr9	99979185	100099052
INVS	chr9	100099243	100302175
TEX10	chr9	100302077	100352942
MSANTD3	chr9	100427143	100451734
TMEFF1	chr9	100473149	100577636
CAVIN4	chr9	100578079	100588389
PLPPR1	chr9	101028727	101325135
BAAT	chr9	101354182	101385400
MRPL50	chr9	101387633	101398618
ZNF189	chr9	101398851	101410660
ALDOB	chr9	101420560	101449664
RNF20	chr9	101533853	101563344
GRIN3A	chr9	101569352	101738647
PPP3R2	chr9	101591604	101595021
LINC00587	chr9	102519636	102657514
CYLC2	chr9	102995311	103018488
LINC01492	chr9	103140523	103325034
SMC2	chr9	104094260	104141419
OR13F1	chr9	104504263	104505222
OR13C4	chr9	104526253	104527209
OR13C3	chr9	104535749	104536856
OR13C8	chr9	104569168	104570130
OR13C5	chr9	104598457	104599413
OR13C2	chr9	104604671	104605627
OR13C9	chr9	104617248	104618204
OR13D1	chr9	104694518	104695462
NIPSNAP3A	chr9	104747683	104760120
NIPSNAP3B	chr9	104764129	104777764
ABCA1	chr9	104781006	104928155
SLC44A1	chr9	105244622	105439171
FSD1L	chr9	105447796	105552433
FKTN	chr9	105558122	105653820
TAL2	chr9	105662457	105663124
TMEM38B	chr9	105694541	105776629
LINC01505	chr9	105993310	106740875
ZNF462	chr9	106863166	107013634
RAD23B	chr9	107283137	107332192
LINC01509	chr9	107420191	107466613
KLF4	chr9	107484852	107490482
ACTL7B	chr9	108854588	108855986
ACTL7A	chr9	108862266	108863756
ELP1	chr9	108866898	108934328
CTNNAL1	chr9	108942569	109013522
TMEM245	chr9	109015135	109119947
FRRS1L	chr9	109130293	109167249
EPB41L4B	chr9	109171974	109321059
PTPN3	chr9	109375466	109498313
C9orf152	chr9	110190048	110208159
TXN	chr9	110243810	110256507
TXNDC8	chr9	110303476	110337884
SVEP1	chr9	110365248	110579880
MUSK	chr9	110668779	110806558
LPAR1	chr9	110873263	111038470
OR2K2	chr9	111327229	111330224
ZNF483	chr9	111525159	111577844
PTGR1	chr9	111549722	111599893
DNAJC25	chr9	111631334	111654351
GNG10	chr9	111661605	111670226
UGCG	chr9	111896814	111935369
SUSD1	chr9	112040783	112175297
PTBP3	chr9	112217716	112333664
HSDL2	chr9	112380080	112472405
KIAA1958	chr9	112486827	112669397
INIP	chr9	112683926	112718149
SNX30	chr9	112750760	112881671
SLC46A2	chr9	112878920	112890876
ZNF883	chr9	112988129	113012192
ZFP37	chr9	113038377	113056759
FAM225B	chr9	113102117	113111543
FAM225A	chr9	113113042	113119928
SLC31A2	chr9	113150976	113164140
FKBP15	chr9	113161006	113221458
SLC31A1	chr9	113221544	113264492
CDC26	chr9	113255835	113275572
PRPF4	chr9	113275642	113294009
RNF183	chr9	113297093	113303376
WDR31	chr9	113313222	113340298
BSPRY	chr9	113349541	113371233
HDHD3	chr9	113373419	113376986
ALAD	chr9	113386312	113401290
POLE3	chr9	113407235	113410675
C9orf43	chr9	113410054	113429690
RGS3	chr9	113444731	113597743
ZNF618	chr9	113876282	114056593
AMBP	chr9	114060127	114078328
KIF12	chr9	114086126	114099292
COL27A1	chr9	114155537	114312511
ORM1	chr9	114323098	114326479
ORM2	chr9	114329869	114333251
AKNA	chr9	114334156	114394405
WHRN	chr9	114402080	114505473
ATP6V1G1	chr9	114587706	114598915
TMEM268	chr9	114611206	114646422
TEX53	chr9	114656304	114662374
TEX48	chr9	114666434	114682192
TNFSF15	chr9	114784652	114806039
TNFSF8	chr9	114893343	114930595
TNC	chr9	115019575	115118207
LINC00474	chr9	115888169	115925207
PAPPA	chr9	116153791	116402321
ASTN2	chr9	116423112	117415070
TRIM32	chr9	116687305	116701300
TLR4	chr9	117704175	117724735
LINC02578	chr9	118740563	118745312
BRINP1	chr9	119153458	119369435
LINC01613	chr9	119935053	119937832
CDK5RAP2	chr9	120388875	120580170
MEGF9	chr9	120600811	120714470
FBXW2	chr9	120751978	120793416
PSMD5	chr9	120815496	120842951
PHF19	chr9	120855651	120894896
TRAF1	chr9	120902393	120929173
C5	chr9	120932987	121075195
CNTRL	chr9	121074660	121177729
RAB14	chr9	121178133	121223014
GSN	chr9	121207794	121332843
STOM	chr9	121338987	121370304
DAB2IP	chr9	121567057	121785530
TTLL11	chr9	121815674	122093606
NDUFA8	chr9	122144058	122159779
MORN5	chr9	122159908	122200088
LHX6	chr9	122202577	122229626
RBM18	chr9	122237622	122264840
MRRF	chr9	122264603	122331337
PTGS1	chr9	122370530	122395703
OR1J1	chr9	122476958	122477926
OR1J2	chr9	122510802	122511743
OR1J4	chr9	122519141	122520082
OR1N1	chr9	122526358	122527293
OR1N2	chr9	122553112	122554214
OR1L8	chr9	122567117	122583384
OR1Q1	chr9	122614738	122615682
OR1L1	chr9	122661566	122662648
OR1L3	chr9	122675130	122676104
OR1L4	chr9	122723990	122724925
OR1L6	chr9	122742303	122750783
OR5C1	chr9	122788933	122789895
PDCL	chr9	122798389	122828588
OR1K1	chr9	122800123	122801073
RC3H2	chr9	122844556	122905359
ZBTB6	chr9	122908056	122913323
ZBTB26	chr9	122915566	122931512
RABGAP1	chr9	122940833	123104866
GPR21	chr9	123033667	123035665
STRBP	chr9	123109500	123268586
CRB2	chr9	123356170	123380324
DENND1A	chr9	123379654	123930152
LHX2	chr9	124001670	124033301
NEK6	chr9	124257606	124353307
PSMB7	chr9	124353465	124415444
ADGRD2	chr9	124450451	124478589
NR5A1	chr9	124481236	124507420
NR6A1	chr9	124517275	124771311
OLFML2A	chr9	124777133	124814885
WDR38	chr9	124853417	124857890
RPL35	chr9	124857880	124861981
ARPC5L	chr9	124862130	124877733
GOLGA1	chr9	124878275	124948492
SCAI	chr9	124942608	125143528
PPP6C	chr9	125146573	125189939
RABEPK	chr9	125200542	125234161
HSPA5	chr9	125234853	125241382
GAPVD1	chr9	125261794	125367207
MAPKAP1	chr9	125437393	125707234
PBX3	chr9	125747345	125967377
MVB12B	chr9	126326829	126507041
LMX1B	chr9	126613928	126701032
ZBTB43	chr9	126805006	126838210
ZBTB34	chr9	126860639	126885878
RALGPS1	chr9	126914774	127223166
ANGPTL2	chr9	127087348	127122635
GARNL3	chr9	127224265	127393660
SLC2A8	chr9	127397138	127408424
ZNF79	chr9	127424374	127445372
RPL12	chr9	127447674	127451406
LRSAM1	chr9	127451489	127503499
STXBP1	chr9	127579370	127696027
PTRH1	chr9	127690348	127724873
CFAP157	chr9	127706988	127716002
TTC16	chr9	127716079	127731590
TOR2A	chr9	127731524	127735313
SH2D3C	chr9	127738317	127778710
CDK9	chr9	127785679	127790792
FPGS	chr9	127794597	127814327
ENG	chr9	127815013	127854658
AK1	chr9	127866486	127877675
ST6GALNAC6	chr9	127885321	127905408
ST6GALNAC4	chr9	127907886	127917041
PIP5KL1	chr9	127920881	127930785
DPM2	chr9	127935099	127937854
NAIF1	chr9	128061233	128068206
SLC25A25	chr9	128068201	128109245
PTGES2	chr9	128120693	128128462
PTGES2-AS1	chr9	128128529	128130628
LCN2	chr9	128149071	128153453
CIZ1	chr9	128161251	128204383
DNM1	chr9	128191655	128255248
GOLGA2	chr9	128255829	128276026
SWI5	chr9	128275379	128316123
TRUB2	chr9	128305159	128322447
COQ4	chr9	128322544	128334072
SLC27A4	chr9	128340527	128361470
URM1	chr9	128371361	128392016
CERCAM	chr9	128411751	128437351
ODF2	chr9	128455186	128501292
GLE1	chr9	128504655	128543874
SPTAN1	chr9	128552558	128633662
SET	chr9	128683424	128696400
PKN3	chr9	128702503	128720916
ZDHHC12	chr9	128720870	128724127
ZER1	chr9	128729786	128772414
TBC1D13	chr9	128787253	128810430
ENDOG	chr9	128818500	128822676
SPOUT1	chr9	128819651	128829794
KYAT1	chr9	128832942	128882494
LRRC8A	chr9	128882133	128918039
PHYHD1	chr9	128920966	128942041
DOLK	chr9	128945530	128947603
NUP188	chr9	128947699	129007096
SH3GLB2	chr9	129007036	129028331
MIGA2	chr9	129036621	129072082
DOLPP1	chr9	129081111	129090438
CRAT	chr9	129094142	129111189
PTPA	chr9	129110950	129148946
IER5L	chr9	129175552	129178261
LINC01503	chr9	129332300	129359549
NTMT1	chr9	129608884	129636135
C9orf50	chr9	129612225	129621101
ASB6	chr9	129634604	129642169
PRRX2	chr9	129665647	129722674
PTGES	chr9	129738331	129753042
TOR1B	chr9	129803157	129811281
TOR1A	chr9	129812942	129824244
C9orf78	chr9	129827290	129835863
USP20	chr9	129834698	129881828
FNBP1	chr9	129887187	130043189
GPR107	chr9	130053426	130140169
NCS1	chr9	130172404	130237303
HMCN2	chr9	130265760	130434123
ASS1	chr9	130444961	130501274
FUBP3	chr9	130578965	130638352
PRDM12	chr9	130664594	130682986
EXOSC2	chr9	130693721	130707288
ABL1	chr9	130713043	130887675
QRFP	chr9	130892707	130896812
FIBCD1	chr9	130902438	130939286
LAMC3	chr9	131009174	131094473
AIF1L	chr9	131096476	131123152
NUP214	chr9	131125573	131234663
FAM78A	chr9	131258076	131277365
PLPP7	chr9	131289459	131359022
PRRC2B	chr9	131373636	131500197
POMT1	chr9	131502789	131523806
UCK1	chr9	131523801	131531264
PRRT1B	chr9	131545523	131559815
RAPGEF1	chr9	131576770	131740076
MED27	chr9	131852928	132079867
NTNG2	chr9	132162058	132244526
SETX	chr9	132261356	132354986
TTF1	chr9	132375548	132406851
CFAP77	chr9	132410043	132573319
BARHL1	chr9	132582606	132590252
DDX31	chr9	132592997	132670401
GTF3C4	chr9	132670035	132694953
AK8	chr9	132725578	132878777
SPACA9	chr9	132878027	132890201
TSC1	chr9	132891348	132946874
GFI1B	chr9	132944000	132991687
GTF3C5	chr9	133030675	133058503
CEL	chr9	133061981	133071861
RALGDS	chr9	133097720	133149334
GBGT1	chr9	133152948	133163933
OBP2B	chr9	133205277	133209250
ABO	chr9	133233278	133276024
SURF6	chr9	133328776	133336188
MED22	chr9	133338312	133348131
RPL7A	chr9	133348218	133351426
SURF1	chr9	133351758	133356676
SURF2	chr9	133356550	133361158
SURF4	chr9	133361450	133376166
STKLD1	chr9	133376366	133406096
REXO4	chr9	133406059	133418096
ADAMTS13	chr9	133414358	133459402
CACFD1	chr9	133459965	133470848
SLC2A6	chr9	133471094	133479127
MYMK	chr9	133514586	133528612
ADAMTSL2	chr9	133532164	133575519
FAM163B	chr9	133577081	133609389
DBH	chr9	133636363	133659329
SARDH	chr9	133663560	133739955
VAV2	chr9	133761894	133992604
BRD3OS	chr9	134025481	134034666
BRD3	chr9	134030305	134068535
WDR5	chr9	134135365	134159968
LINC02247	chr9	134293931	134295397
RXRA	chr9	134317098	134440585
COL5A1	chr9	134641803	134844843
FCN2	chr9	134880810	134887523
FCN1	chr9	134903232	134917912
OLFM1	chr9	135075422	135121180
PPP1R26	chr9	135479079	135488893
MRPS2	chr9	135499984	135504673
LCN1	chr9	135521438	135526540
OBP2A	chr9	135546126	135549969
PAEP	chr9	135561756	135566955
LINC01502	chr9	135574935	135587112
GLT6D1	chr9	135623648	135639540
LCN9	chr9	135663309	135666961
SOHLH1	chr9	135693407	135704498
KCNT1	chr9	135702185	135795508
CAMSAP1	chr9	135808487	135907546
UBAC1	chr9	135932969	135961373
NACC2	chr9	136006537	136095289
TMEM250	chr9	136114581	136118875
LHX3	chr9	136196250	136205128
QSOX2	chr9	136206333	136245812
CCDC187	chr9	136249973	136306901
DKFZP434A062	chr9	136322303	136327323
GPSM1	chr9	136327476	136359605
DNLZ	chr9	136359480	136363744
CARD9	chr9	136363956	136373681
SNAPC4	chr9	136375567	136400176
PMPCA	chr9	136410630	136427992
INPP5E	chr9	136428619	136439845
SEC16A	chr9	136440096	136483759
C9orf163	chr9	136483495	136486067
NOTCH1	chr9	136494433	136546048
LINC01451	chr9	136612024	136617181
EGFL7	chr9	136658856	136672678
AGPAT2	chr9	136673143	136687457
LCN10	chr9	136738167	136743356
LCN6	chr9	136744017	136748525
LCN8	chr9	136754386	136758543
LCN15	chr9	136759634	136766255
TMEM141	chr9	136791344	136793317
CCDC183	chr9	136796338	136807741
RABL6	chr9	136807943	136841187
PHPT1	chr9	136848724	136851027
MAMDC4	chr9	136850943	136860799
EDF1	chr9	136862119	136866308
TRAF2	chr9	136881912	136926607
FBXW5	chr9	136940435	136944738
C8G	chr9	136945185	136946975
LCN12	chr9	136949551	136955497
PTGDS	chr9	136975092	136981742
LCNL1	chr9	136981904	136986410
PAXX	chr9	136992422	136993984
CLIC3	chr9	136994608	136996568
ABCA2	chr9	137007234	137028915
FUT7	chr9	137030174	137032088
NPDC1	chr9	137039463	137046179
ENTPD2	chr9	137048107	137054061
SAPCD2	chr9	137062127	137070557
UAP1L1	chr9	137077517	137084539
MAN1B1	chr9	137086857	137109189
DPP7	chr9	137110542	137118309
GRIN1	chr9	137138346	137168756
LRRC26	chr9	137168758	137170051
TMEM210	chr9	137170858	137172056
ANAPC2	chr9	137174784	137188560
SSNA1	chr9	137188660	137190370
TPRN	chr9	137191617	137204193
TMEM203	chr9	137204082	137205648
NDOR1	chr9	137205685	137219361
RNF208	chr9	137220247	137222240
CYSRT1	chr9	137225174	137226315
RNF224	chr9	137227502	137229640
SLC34A3	chr9	137230757	137236555
TUBB4B	chr9	137241287	137243707
STPG3	chr9	137251261	137253483
NELFB	chr9	137255327	137273542
TOR4A	chr9	137277726	137282641
NRARP	chr9	137299631	137302271
EXD3	chr9	137306896	137423211
NOXA1	chr9	137423350	137434406
ENTPD8	chr9	137434364	137441816
NSMF	chr9	137447570	137459334
PNPLA7	chr9	137459952	137550402
MRPL41	chr9	137551879	137552555
DPH7	chr9	137554444	137578925
ZMYND19	chr9	137582081	137590512
ARRDC1	chr9	137605685	137615360
EHMT1	chr9	137618992	137870016
CACNA1B	chr9	137877782	138124624
LINC01001	chr11	127204	139612
BET1L	chr11	167784	207399
SCGB1C1	chr11	193078	194575
RIC8A	chr11	207708	215113
SIRT3	chr11	215030	236931
PSMD13	chr11	236966	252984
NLRP6	chr11	278407	285388
PGGHG	chr11	289126	296107
IFITM5	chr11	298200	299526
IFITM2	chr11	303655	309397
IFITM1	chr11	310041	315272
IFITM3	chr11	319676	329475
B4GALNT4	chr11	369499	382117
PKP3	chr11	392614	404908
SIGIRR	chr11	405716	417455
ANO9	chr11	417933	442011
PTDSS2	chr11	448268	491399
RNH1	chr11	494512	507300
HRAS	chr11	532242	537321
LRRC56	chr11	537527	554912
LMNTD2	chr11	554850	560738
RASSF7	chr11	560404	564025
MIR210HG	chr11	565657	568457
PHRF1	chr11	576470	612222
IRF7	chr11	612553	615983
CDHR5	chr11	616577	626078
SCT	chr11	626309	627181
DRD4	chr11	637269	640706
DEAF1	chr11	644233	707118
EPS8L2	chr11	694438	727727
TMEM80	chr11	695591	705028
TALDO1	chr11	747415	765012
GATD1	chr11	767220	777488
CEND1	chr11	787115	790113
SLC25A22	chr11	790475	798281
PANO1	chr11	797511	799190
PIDD1	chr11	799179	809753
RPLP2	chr11	809965	812880
PNPLA2	chr11	818914	825573
CRACR2B	chr11	826144	831991
CD151	chr11	832887	839831
POLR2L	chr11	837356	842529
TSPAN4	chr11	842812	867116
CHID1	chr11	867859	915058
AP2A2	chr11	924881	1012245
MUC6	chr11	1012823	1036718
MUC5AC	chr11	1157953	1201138
MUC5B	chr11	1223066	1262172
TOLLIP	chr11	1274371	1309654
BRSK2	chr11	1389899	1462689
MOB2	chr11	1469457	1501247
DUSP8	chr11	1554051	1572271
KRTAP5-1	chr11	1584342	1585283
KRTAP5-2	chr11	1597177	1598294
KRTAP5-3	chr11	1607565	1608463
KRTAP5-4	chr11	1620958	1622138
KRTAP5-5	chr11	1629775	1630930
FAM99A	chr11	1665597	1667856
KRTAP5-6	chr11	1697195	1697755
IFITM10	chr11	1732406	1750595
CTSD	chr11	1752752	1764573
SYT8	chr11	1828307	1837521
TNNI2	chr11	1838981	1841680
LSP1	chr11	1850904	1892267
LINC01150	chr11	1897015	1908656
TNNT3	chr11	1919703	1938706
MRPL23	chr11	1947278	1984522
LINC01219	chr11	1991096	1993670
IGF2	chr11	2129112	2158391
INS	chr11	2159779	2161221
TH	chr11	2163929	2171815
ASCL2	chr11	2268498	2270588
C11orf21	chr11	2295628	2303049
TSPAN32	chr11	2301997	2318204
CD81	chr11	2376177	2397802
TSSC4	chr11	2400488	2403878
TRPM5	chr11	2404515	2444514
KCNQ1	chr11	2444654	2849105
CDKN1C	chr11	2883213	2885775
SLC22A18AS	chr11	2887344	2903813
SLC22A18	chr11	2899721	2925246
PHLDA2	chr11	2928273	2929420
NAP1L4	chr11	2944431	2992377
OSBPL5	chr11	3087107	3166739
MRGPRG	chr11	3217944	3218813
MRGPRE	chr11	3225030	3232417
ZNF195	chr11	3339261	3379222
ART5	chr11	3638512	3642316
ART1	chr11	3645128	3664416
CHRNA10	chr11	3665587	3671384
NUP98	chr11	3671083	3797792
PGAP2	chr11	3797724	3826371
RHOG	chr11	3826978	3840959
STIM1	chr11	3854527	4093210
RRM1	chr11	4094707	4138932
TRIM21	chr11	4384897	4393702
OR52K2	chr11	4449295	4450361
OR52K1	chr11	4482646	4493497
OR52M1	chr11	4545191	4546144
C11orf40	chr11	4571423	4577820
OR52I2	chr11	4581743	4593340
OR52I1	chr11	4594039	4595013
TRIM68	chr11	4598672	4608231
OR51D1	chr11	4637477	4643060
OR51E1	chr11	4643420	4655488
OR51E2	chr11	4680171	4697854
MMP26	chr11	4704784	4992431
OR51F2	chr11	4821321	4822456
OR51S1	chr11	4848237	4849208
OR51H1	chr11	4859617	4863652
OR51T1	chr11	4881819	4882883
OR51A7	chr11	4903783	4909462
OR51G2	chr11	4912588	4919350
OR51A4	chr11	4942831	4947605
OR51A2	chr11	4954772	4955713
OR51L1	chr11	4994851	5005536
OR52J3	chr11	5046526	5047461
OR52E2	chr11	5058650	5059627
OR52A5	chr11	5128776	5138356
OR52A1	chr11	5146824	5154757
OR51V1	chr11	5199735	5200682
HBB	chr11	5225464	5229395
HBD	chr11	5232678	5243657
HBG1	chr11	5248269	5249857
HBG2	chr11	5253188	5505605
HBE1	chr11	5268345	5505652
OR51B4	chr11	5301014	5301946
OR51B5	chr11	5303444	5505652
OR51B6	chr11	5351508	5352446
OR51M1	chr11	5383812	5393263
OR51I1	chr11	5440570	5441514
OR51I2	chr11	5449323	5456518
OR52D1	chr11	5488685	5489749
UBQLN3	chr11	5507300	5509958
UBQLNL	chr11	5514393	5518431
OR52H1	chr11	5544489	5548540
OR52B6	chr11	5580877	5581884
TRIM6	chr11	5596109	5612958
TRIM34	chr11	5619764	5644398
TRIM5	chr11	5663195	5938619
TRIM22	chr11	5689610	5737089
OR56B1	chr11	5736448	5738523
OR52N4	chr11	5754243	5755958
OR52N5	chr11	5776165	5783355
OR52N1	chr11	5786471	5791265
OR52N2	chr11	5808924	5821483
OR52E6	chr11	5840928	5841952
OR52E8	chr11	5856749	5857690
OR52E4	chr11	5880629	5887079
OR52E5	chr11	5893208	5902730
OR56A3	chr11	5938751	5951347
OR56A5	chr11	5967553	5968494
OR52L1	chr11	5985892	5986985
OR56A4	chr11	5999445	6006946
OR56A1	chr11	6019336	6034338
OR56B4	chr11	6107684	6108835
OR52B2	chr11	6169355	6170326
OR52W1	chr11	6199224	6200186
C11orf42	chr11	6205557	6211135
CNGA4	chr11	6234765	6244479
CCKBR	chr11	6259806	6272127
CAVIN3	chr11	6318946	6320532
SMPD1	chr11	6390440	6394998
APBB1	chr11	6395125	6419414
HPX	chr11	6431049	6442617
TRIM3	chr11	6448613	6474459
ARFIP2	chr11	6474683	6481479
TIMM10B	chr11	6481501	6484681
DNHD1	chr11	6497260	6593758
RRP8	chr11	6595072	6603616
ILK	chr11	6603708	6610874
TAF10	chr11	6606294	6612539
TPP1	chr11	6612768	6619448
DCHS1	chr11	6621330	6655809
MRPL17	chr11	6680385	6683340
OR2AG2	chr11	6765626	6771976
OR2AG1	chr11	6783020	6791558
OR6A2	chr11	6791736	6799689
OR10A5	chr11	6845683	6846636
OR10A2	chr11	6863057	6874717
OR10A4	chr11	6876625	6877619
OR2D2	chr11	6891574	6892500
OR2D3	chr11	6921002	6921994
ZNF215	chr11	6926404	7001004
ZNF214	chr11	6997085	7020346
NLRP14	chr11	7020479	7071526
RBMXL2	chr11	7088998	7091148
SYT9	chr11	7238778	7469043
OLFML1	chr11	7485388	7511377
PPFIBP2	chr11	7513298	7657127
CYB5R2	chr11	7665100	7677222
OVCH2	chr11	7689437	7706477
OR5P2	chr11	7795974	7796942
OR5P3	chr11	7824818	7830840
OR10A3	chr11	7937171	7941708
NLRP10	chr11	7957537	7965447
EIF3F	chr11	7970251	8001862
TUB	chr11	8019244	8106243
RIC3	chr11	8106056	8169055
LMO1	chr11	8224309	8268716
STK33	chr11	8391868	8594289
TRIM66	chr11	8612037	8682694
RPL27A	chr11	8682788	8714759
AKIP1	chr11	8911139	8920084
C11orf16	chr11	8920076	8933006
ASCL3	chr11	8937578	8943016
TMEM9B	chr11	8947202	8965011
NRIP3	chr11	8965682	9005288
SCUBE2	chr11	9019476	9138114
DENND5A	chr11	9138825	9265959
TMEM41B	chr11	9280654	9314636
IPO7	chr11	9384652	9448127
ZNF143	chr11	9460319	9528524
WEE1	chr11	9573670	9593457
SWAP70	chr11	9664077	9752993
SBF2	chr11	9776776	10304877
ADM	chr11	10305073	10307397
AMPD3	chr11	10308313	10507579
